<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EVE_PE,D,20141126,000000,5.3,5.3,5.3,5.3,0,0
EVE_PE,D,20141127,000000,5.6,5.6,5.5,5.6,0,0
EVE_PE,D,20141128,000000,5.6,5.9,5.6,5.9,0,0
EVE_PE,D,20141201,000000,5.9,6.2,5.9,6.1,0,0
EVE_PE,D,20141202,000000,6,6,6,6,0,0
EVE_PE,D,20141203,000000,5.9,5.9,5.9,5.9,0,0
EVE_PE,D,20141204,000000,5.8,5.8,5.5,5.8,0,0
EVE_PE,D,20141205,000000,5.7,5.7,5.7,5.7,0,0
EVE_PE,D,20141208,000000,5.4,5.5,5.4,5.5,0,0
EVE_PE,D,20141209,000000,5.5,5.5,5.4,5.4,0,0
EVE_PE,D,20141210,000000,5.5,5.5,5.2,5.2,0,0
EVE_PE,D,20141211,000000,5.4,5.4,5.3,5.3,0,0
EVE_PE,D,20141212,000000,5.3,5.3,5,5,0,0
EVE_PE,D,20141215,000000,5.1,5.2,5.1,5.2,0,0
EVE_PE,D,20141216,000000,5.4,5.4,5.4,5.4,0,0
EVE_PE,D,20141217,000000,5.1,5.1,5,5,0,0
EVE_PE,D,20141218,000000,5.4,5.4,5.4,5.4,0,0
EVE_PE,D,20141219,000000,5.3,5.3,5.3,5.3,0,0
EVE_PE,D,20141222,000000,5.3,5.3,5.2,5.2,0,0
EVE_PE,D,20141223,000000,5.3,5.3,5,5.2,0,0
EVE_PE,D,20141229,000000,5.2,5.3,5.2,5.3,0,0
EVE_PE,D,20141230,000000,5.3,5.3,4.8,5.2,0,0
EVE_PE,D,20150105,000000,5.1,5.2,5.1,5.2,0,0
EVE_PE,D,20150107,000000,5.5,6,5.5,5.9,0,0
EVE_PE,D,20150108,000000,5.5,5.9,5.5,5.9,0,0
EVE_PE,D,20150109,000000,6,6.5,6,6,0,0
EVE_PE,D,20150112,000000,6.3,6.6,6.1,6.6,0,0
EVE_PE,D,20150113,000000,6.5,6.7,6.2,6.6,0,0
EVE_PE,D,20150114,000000,6.6,6.6,6.6,6.6,0,0
EVE_PE,D,20150115,000000,6.6,6.6,6.5,6.5,0,0
EVE_PE,D,20150116,000000,6.7,6.7,6.6,6.6,0,0
EVE_PE,D,20150119,000000,7.2,7.2,6.6,7,0,0
EVE_PE,D,20150120,000000,7.6,7.6,7,7,0,0
EVE_PE,D,20150121,000000,7.5,7.5,7,7.1,0,0
EVE_PE,D,20150122,000000,7.5,7.5,7.2,7.5,0,0
EVE_PE,D,20150123,000000,7.5,7.5,7,7.3,0,0
EVE_PE,D,20150126,000000,7.5,7.5,7.5,7.5,0,0
EVE_PE,D,20150127,000000,7.5,7.5,7.3,7.3,0,0
EVE_PE,D,20150128,000000,7,7,7,7,0,0
EVE_PE,D,20150129,000000,7,7,6.7,7,0,0
EVE_PE,D,20150130,000000,7.5,8.2,7.1,8.2,0,0
EVE_PE,D,20150202,000000,8.2,8.2,7.8,7.8,0,0
EVE_PE,D,20150203,000000,8.3,8.3,7,7,0,0
EVE_PE,D,20150204,000000,6.9,7,6.9,7,0,0
EVE_PE,D,20150205,000000,6.8,7,6.8,7,0,0
EVE_PE,D,20150210,000000,6.8,6.8,6.6,6.8,0,0
EVE_PE,D,20150211,000000,6.6,6.9,6.6,6.9,0,0
EVE_PE,D,20170928,000000,6.9,6.9,6.9,6.9,0,0
EVE_PE,D,20200616,000000,1918.3,1918.3,1918.3,1918.3,0,0
EVE_PE,D,20200617,000000,1906.3,1906.3,1739.6,1865.6,0,0
EVE_PE,D,20200618,000000,1863.2,1894.7,1863.2,1863.2,0,0
EVE_PE,D,20200619,000000,1757.9,1884.2,1747.4,1876.2,0,0
EVE_PE,D,20200622,000000,1884.2,1884.2,1842.1,1865.6,0,0
EVE_PE,D,20200623,000000,1863.2,1863.2,1736.8,1768.4,0,0
EVE_PE,D,20200624,000000,1810.5,1810.5,1736.8,1791.8,0,0
EVE_PE,D,20200625,000000,1736.8,1778.9,1578.9,1665.4,0,0
EVE_PE,D,20200626,000000,1578.9,1663.2,1421.1,1654.8,0,0
EVE_PE,D,20200629,000000,1652.6,1652.6,1557.9,1581,0,0
EVE_PE,D,20200630,000000,1652.6,1652.6,1494.7,1591.6,0,0
EVE_PE,D,20200701,000000,1589.5,1589.5,1526.3,1581,0,0
EVE_PE,D,20200702,000000,1600,1760.2,1600,1760.2,0,0
EVE_PE,D,20200703,000000,1789.5,2010.5,1757.9,1992.1,0,0
EVE_PE,D,20200706,000000,2031.6,2276.7,2031.6,2276.7,0,0
EVE_PE,D,20200707,000000,2273.7,2294.7,2063.2,2276.7,0,0
EVE_PE,D,20200708,000000,2210.5,2255.6,1968.4,2255.6,0,0
EVE_PE,D,20200709,000000,2252.6,2673.7,2252.6,2635.1,0,0
EVE_PE,D,20200710,000000,2631.6,2736.8,2421.1,2698.3,0,0
EVE_PE,D,20200713,000000,2694.7,2694.7,2484.2,2677.2,0,0
EVE_PE,D,20200714,000000,2673.7,2842.1,2445.3,2445.3,0,0
EVE_PE,D,20200715,000000,2357.9,2508.6,2315.8,2508.6,0,0
EVE_PE,D,20200716,000000,2610.5,2673.7,73.2,73.2,0,0
EVE_PE,D,20200717,000000,74.4,75,70.8,73.2,0,0
EVE_PE,D,20200720,000000,74.4,76.7,73.2,76.2,0,0
EVE_PE,D,20200721,000000,76.2,76.2,74.4,76.2,0,0
EVE_PE,D,20200722,000000,75.6,80.9,73.8,80.9,0,0
EVE_PE,D,20200723,000000,80.9,85.6,80.9,85.6,0,0
EVE_PE,D,20200724,000000,85.6,86.8,83.2,86.8,0,0
EVE_PE,D,20200727,000000,86.8,88.6,86.8,88,0,0
EVE_PE,D,20200728,000000,88,93.3,85.6,92.7,0,0
EVE_PE,D,20200729,000000,93.3,93.3,88.6,89.7,0,0
EVE_PE,D,20200730,000000,92.7,92.7,82.6,82.7,0,0
EVE_PE,D,20200731,000000,82.7,88.6,82.7,88.6,0,0
EVE_PE,D,20200803,000000,91,91,83.3,89.7,0,0
EVE_PE,D,20200804,000000,89.1,93.8,87.3,90.9,0,0
EVE_PE,D,20200805,000000,94.5,96.8,90.9,91.5,0,0
EVE_PE,D,20200806,000000,90.9,91.5,86.2,89.7,0,0
EVE_PE,D,20200807,000000,92.1,94.4,85.6,90.3,0,0
EVE_PE,D,20200810,000000,90.9,93.8,86.2,91.5,0,0
EVE_PE,D,20200811,000000,89.7,91.5,85.6,88,0,0
EVE_PE,D,20200812,000000,88,88,80.9,85,0,0
EVE_PE,D,20200813,000000,85,91.5,73.2,91.5,0,0
EVE_PE,D,20200814,000000,88.5,88.6,88.5,88.6,0,0
EVE_PE,D,20200817,000000,88.6,91,84.5,88.6,0,0
EVE_PE,D,20200818,000000,88.6,91.6,88.6,88.6,0,0
EVE_PE,D,20200819,000000,88.6,88.6,83.3,85.6,0,0
EVE_PE,D,20200820,000000,86.2,88,85.6,85.6,0,0
EVE_PE,D,20200821,000000,84.4,86.8,79.7,82.7,0,0
