<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IDA_PE,D,20150429,000000,8.6,8.6,8.6,8.6,0,0
IDA_PE,D,20150430,000000,8.6,8.8,8.6,8.6,0,0
IDA_PE,D,20150504,000000,8.5,8.9,8.5,8.8,0,0
IDA_PE,D,20150505,000000,8.7,8.8,8.7,8.8,0,0
IDA_PE,D,20150506,000000,8.8,9.1,8.7,9.1,0,0
IDA_PE,D,20150507,000000,9.3,9.3,8.1,8.1,0,0
IDA_PE,D,20150508,000000,8.1,8.1,8,8,0,0
IDA_PE,D,20150511,000000,8,8,7.9,8,0,0
IDA_PE,D,20150512,000000,8,8,7.5,8,0,0
IDA_PE,D,20150513,000000,7.9,8,7.8,8,0,0
IDA_PE,D,20150514,000000,8,8.1,7.8,8,0,0
IDA_PE,D,20150515,000000,8,8.2,7.8,8.2,0,0
IDA_PE,D,20150518,000000,8.2,8.2,7.9,7.9,0,0
IDA_PE,D,20150519,000000,7.8,8.1,7.8,8.1,0,0
IDA_PE,D,20150520,000000,8.2,8.2,7.9,8,0,0
IDA_PE,D,20150521,000000,7.9,8,7.9,8,0,0
IDA_PE,D,20150522,000000,8,8,7.9,8,0,0
IDA_PE,D,20150525,000000,7.8,8,7.8,8,0,0
IDA_PE,D,20150526,000000,7.9,8,7.8,7.8,0,0
IDA_PE,D,20150527,000000,7.7,7.9,7.7,7.9,0,0
IDA_PE,D,20150528,000000,7.9,8,7.8,8,0,0
IDA_PE,D,20150529,000000,7.8,8,7.8,8,0,0
IDA_PE,D,20150601,000000,7.9,8,7.8,8,0,0
IDA_PE,D,20150602,000000,8,8,7.8,8,0,0
IDA_PE,D,20150603,000000,8,8,7.8,7.9,0,0
IDA_PE,D,20150605,000000,7.8,7.8,7.6,7.6,0,0
IDA_PE,D,20150608,000000,7.6,7.6,7.3,7.6,0,0
IDA_PE,D,20150609,000000,7.6,7.6,7.6,7.6,0,0
IDA_PE,D,20150610,000000,7.4,7.5,7.3,7.5,0,0
IDA_PE,D,20150611,000000,7.5,7.5,7.3,7.5,0,0
IDA_PE,D,20150612,000000,7.3,7.6,7.3,7.6,0,0
IDA_PE,D,20150615,000000,7.4,7.6,7.4,7.6,0,0
IDA_PE,D,20150616,000000,7.4,7.6,7.4,7.5,0,0
IDA_PE,D,20150617,000000,7.4,7.5,7.4,7.5,0,0
IDA_PE,D,20150618,000000,7.5,7.5,7,7.3,0,0
IDA_PE,D,20150619,000000,7.3,7.3,7.2,7.3,0,0
IDA_PE,D,20150622,000000,7.1,7.3,7.1,7.3,0,0
IDA_PE,D,20150623,000000,7.3,7.4,7.2,7.3,0,0
IDA_PE,D,20150624,000000,7.4,7.5,7.4,7.4,0,0
IDA_PE,D,20150625,000000,7.5,7.6,7.4,7.5,0,0
IDA_PE,D,20150626,000000,7.5,7.5,7.3,7.5,0,0
IDA_PE,D,20150629,000000,7.2,7.5,7.1,7.5,0,0
IDA_PE,D,20150630,000000,7.4,7.6,7.4,7.5,0,0
IDA_PE,D,20150701,000000,7.3,7.6,7.3,7.5,0,0
IDA_PE,D,20150702,000000,7.5,7.5,7.4,7.5,0,0
IDA_PE,D,20150703,000000,7.5,7.5,7.5,7.5,0,0
IDA_PE,D,20150706,000000,7.4,7.5,7.3,7.4,0,0
IDA_PE,D,20150707,000000,7.3,7.4,7.2,7.4,0,0
IDA_PE,D,20150708,000000,7.3,7.3,7.2,7.2,0,0
IDA_PE,D,20150709,000000,7.1,7.2,6.9,7.2,0,0
IDA_PE,D,20150710,000000,7.2,7.4,7.2,7.4,0,0
IDA_PE,D,20150713,000000,7.4,7.4,7.4,7.4,0,0
IDA_PE,D,20150714,000000,7.2,7.4,7.2,7.4,0,0
IDA_PE,D,20150715,000000,7.2,7.4,7.2,7.4,0,0
IDA_PE,D,20150716,000000,7.4,7.4,7.4,7.4,0,0
IDA_PE,D,20150717,000000,7.2,7.5,7.2,7.4,0,0
IDA_PE,D,20150720,000000,7.4,7.4,7.4,7.4,0,0
IDA_PE,D,20150721,000000,7.4,7.4,7.4,7.4,0,0
IDA_PE,D,20150722,000000,7.3,7.4,7.1,7.4,0,0
IDA_PE,D,20150723,000000,7.1,7.3,7.1,7.2,0,0
IDA_PE,D,20150724,000000,7,7.2,7,7.2,0,0
IDA_PE,D,20150727,000000,7.2,7.2,7,7.2,0,0
